2017-04-08,07:00:00;tt2336;1,01253607757364;tt2336;2,27404142369362
2017-04-08,08:00:00;tt2337;0,95044762237471;tt2337;2,13452148320254
2017-04-08,09:00:00;tt2338;0,923554026788502;tt2338;2,07403385258312
2017-04-08,10:00:00;tt2339;0,880723877272108;tt2339;1,9777348945199
2017-04-08,11:00:00;tt2340;0,868619132504026;tt2340;1,9504073809935
2017-04-08,12:00:00;tt2341;0,873252559215174;tt2341;1,96103463424965
2017-04-08,13:00:00;tt2342;0,872764198704386;tt2342;1,96003684467841
2017-04-08,14:00:00;tt2343;0,894342439820238;tt2343;2,0085098250606
2017-04-08,15:00:00;tt2344;0,910207156522514;tt2344;2,04425594842974
2017-04-08,16:00:00;tt2345;0,941872605709604;tt2345;2,11539759563274
2017-04-08,17:00:00;tt2346;0,982669707304101;tt2346;2,20709005264233
2017-04-08,18:00:00;tt2347;1,03009895328258;tt2347;2,31358085348829
2017-04-08,19:00:00;tt2348;1,06937983785291;tt2348;2,40179753573473
2017-04-08,20:00:00;tt2349;1,08344562276786;tt2349;2,43339504100436
2017-04-08,21:00:00;tt2350;1,09577318539813;tt2350;2,46106777046372
2017-04-08,22:00:00;tt2351;1,11270474650072;tt2351;2,4991454153849
2017-04-08,23:00:00;tt2352;1,12737092917706;tt2352;2,53221320948075
2017-04-09,00:00:00;tt2353;1,13986864108915;tt2353;2,56032388714995
2017-04-09,01:00:00;tt2354;1,14053637794007;tt2354;2,56181253386504
2017-04-09,02:00:00;tt2355;1,1526598553316;tt2355;2,58908577092948
2017-04-09,03:00:00;tt2356;1,16651610358679;tt2356;2,62021187177218
2017-04-09,04:00:00;tt2357;1,1687671942353;tt2357;2,62519425853439
2017-04-09,05:00:00;tt2358;1,15156029352199;tt2358;2,58646497072996
2017-04-09,06:00:00;tt2359;1,08147123558193;tt2359;2,42898935662317
2017-04-09,07:00:00;tt2360;1,01441649407942;tt2360;2,27829967090239
2017-04-09,08:00:00;tt2361;0,95775191707841;tt2361;2,15089611398005
2017-04-09,09:00:00;tt2362;0,92215949346007;tt2362;2,07074894190784
2017-04-09,10:00:00;tt2363;0,88452797903795;tt2363;1,98636243258087
2017-04-09,11:00:00;tt2364;0,871331866393687;tt2364;1,95677209459421
2017-04-09,12:00:00;tt2365;0,85388563603407;tt2365;1,91759605641552
2017-04-09,13:00:00;tt2366;0,868225458026596;tt2366;1,94947075524647
2017-04-09,14:00:00;tt2367;0,858798056671619;tt2367;1,92860771925153
2017-04-09,15:00:00;tt2368;0,879081081106246;tt2368;1,97419406649798
2017-04-09,16:00:00;tt2369;0,913848024861987;tt2369;2,0524059287489
2017-04-09,17:00:00;tt2370;0,963353001227545;tt2370;2,16370497130797
2017-04-09,18:00:00;tt2371;1,02949092815868;tt2371;2,31224925704621
2017-04-09,19:00:00;tt2372;1,08972790240131;tt2372;2,44765401123021
2017-04-09,20:00:00;tt2373;1,12550378937594;tt2373;2,52786077173382
2017-04-09,21:00:00;tt2374;1,13813419651683;tt2374;2,55609570514095
2017-04-09,22:00:00;tt2375;1,16810727514031;tt2375;2,62336082351689
