2017-04-09,12:00:00;tt2365;0,061;tt2365;1,165;tt2365;0,209;tt2365;1,486
2017-04-09,13:00:00;tt2366;0,354;tt2366;0,339;tt2366;0,14;tt2366;1,147
2017-04-09,14:00:00;tt2367;0,676;tt2367;0,123;tt2367;0,075;tt2367;0,26
2017-04-09,15:00:00;tt2368;0,217;tt2368;1,301;tt2368;0,006;tt2368;1,044
2017-04-09,16:00:00;tt2369;0,085;tt2369;0,176;tt2369;1,541;tt2369;1,068
2017-04-09,17:00:00;tt2370;0,474;tt2370;0,585;tt2370;0,348;tt2370;0,466
2017-04-09,18:00:00;tt2371;0,915;tt2371;0,416;tt2371;0,074;tt2371;0,448
2017-04-09,19:00:00;tt2372;1,804;tt2372;0,888;tt2372;0,285;tt2372;1,182
2017-04-09,20:00:00;tt2373;0,6;tt2373;0,048;tt2373;0,953;tt2373;0,464
2017-04-09,21:00:00;tt2374;0,112;tt2374;0,332;tt2374;0,042;tt2374;0,624
2017-04-09,22:00:00;tt2375;0,086;tt2375;0,165;tt2375;0,136;tt2375;0,374
2017-04-09,23:00:00;tt2376;0,039;tt2376;0,181;tt2376;0,159;tt2376;0,375
2017-04-10,00:00:00;tt2377;0,127;tt2377;0,155;tt2377;0,087;tt2377;0,474
2017-04-10,01:00:00;tt2378;0,207;tt2378;0,178;tt2378;0,087;tt2378;0,289
2017-04-10,02:00:00;tt2379;0,125;tt2379;0,257;tt2379;0,057;tt2379;0,143
2017-04-10,03:00:00;tt2380;0,656;tt2380;0,271;tt2380;0,303;tt2380;0,506
2017-04-10,04:00:00;tt2381;0,042;tt2381;0,292;tt2381;0,154;tt2381;1,96
2017-04-10,05:00:00;tt2382;0,347;tt2382;0,201;tt2382;0,08;tt2382;0,395
2017-04-10,06:00:00;tt2383;0,705;tt2383;0,339;tt2383;0,132;tt2383;0,457
2017-04-10,07:00:00;tt2384;0,041;tt2384;0,092;tt2384;0,283;tt2384;0,407
2017-04-10,08:00:00;tt2385;0,079;tt2385;1,249;tt2385;0,177;tt2385;0,266
2017-04-10,09:00:00;tt2386;0,301;tt2386;0,404;tt2386;1,124;tt2386;0,315
2017-04-10,10:00:00;tt2387;0,289;tt2387;0,551;tt2387;0,416;tt2387;0,24
2017-04-10,11:00:00;tt2388;0,138;tt2388;0,201;tt2388;1,299;tt2388;0,16
2017-04-10,12:00:00;tt2389;0,486;tt2389;0,194;tt2389;0,324;tt2389;0,12
2017-04-10,13:00:00;tt2390;0,222;tt2390;0,52;tt2390;0,106;tt2390;0,096
2017-04-10,14:00:00;tt2391;0,597;tt2391;2,146;tt2391;0,157;tt2391;0,072
2017-04-10,15:00:00;tt2392;1,35;tt2392;0,167;tt2392;0,03;tt2392;0,064
2017-04-10,16:00:00;tt2393;0,094;tt2393;0,687;tt2393;0,361;tt2393;1,082
2017-04-10,17:00:00;tt2394;0,334;tt2394;0,535;tt2394;0,426;tt2394;0,261
2017-04-10,18:00:00;tt2395;0,473;tt2395;0,682;tt2395;0,335;tt2395;0,438
2017-04-10,19:00:00;tt2396;0,249;tt2396;0,456;tt2396;0,205;tt2396;1,369
2017-04-10,20:00:00;tt2397;0,268;tt2397;0,362;tt2397;1,955;tt2397;2,702
2017-04-10,21:00:00;tt2398;0,346;tt2398;0,261;tt2398;0,127;tt2398;0,205
2017-04-10,22:00:00;tt2399;0,113;tt2399;0,543;tt2399;0,128;tt2399;0,675
2017-04-10,23:00:00;tt2400;0,179;tt2400;0,49;tt2400;0,204;tt2400;0,349
2017-04-11,00:00:00;tt2401;0,654;tt2401;0,141;tt2401;0,227;tt2401;0,14
2017-04-11,01:00:00;tt2402;0,28;tt2402;0,245;tt2402;0,444;tt2402;0,175
2017-04-11,02:00:00;tt2403;0,236;tt2403;0,177;tt2403;0,046;tt2403;0,188
2017-04-11,03:00:00;tt2404;0,09;tt2404;0,385;tt2404;0,078;tt2404;0,783
2017-04-11,04:00:00;tt2405;0,33;tt2405;0,28;tt2405;0,309;tt2405;0,525
2017-04-11,05:00:00;tt2406;0,532;tt2406;0,232;tt2406;0,503;tt2406;0,391
2017-04-11,06:00:00;tt2407;0,204;tt2407;0,207;tt2407;0,139;tt2407;0,069
2017-04-11,07:00:00;tt2408;0,156;tt2408;0,282;tt2408;2,441;tt2408;0,983
2017-04-11,08:00:00;tt2409;1,709;tt2409;1,345;tt2409;0,129;tt2409;0,508
2017-04-11,09:00:00;tt2410;0,508;tt2410;0,196;tt2410;0,157;tt2410;0,271
2017-04-11,10:00:00;tt2411;0,64;tt2411;0,128;tt2411;0,21;tt2411;0,172
2017-04-11,11:00:00;tt2412;0,427;tt2412;0,807;tt2412;0,294;tt2412;0,581
2017-04-11,12:00:00;tt2413;0,598;tt2413;0,305;tt2413;0,438;tt2413;0,348
2017-04-11,13:00:00;tt2414;0,129;tt2414;0,309;tt2414;0,183;tt2414;0,433
2017-04-11,14:00:00;tt2415;0,269;tt2415;0,482;tt2415;1,472;tt2415;0,281
2017-04-11,15:00:00;tt2416;0,769;tt2416;2,371;tt2416;0,102;tt2416;0,258
2017-04-11,16:00:00;tt2417;0,349;tt2417;0,662;tt2417;0,246;tt2417;1,208
2017-04-11,17:00:00;tt2418;0,425;tt2418;0,407;tt2418;0,154;tt2418;0,23
2017-04-11,18:00:00;tt2419;0,236;tt2419;0,707;tt2419;1,033;tt2419;0,266
2017-04-11,19:00:00;tt2420;0,374;tt2420;0,252;tt2420;0,651;tt2420;0,886
2017-04-11,20:00:00;tt2421;0,198;tt2421;0,752;tt2421;0,633;tt2421;0,115
2017-04-11,21:00:00;tt2422;0,164;tt2422;0,711;tt2422;0,472;tt2422;0,211
2017-04-11,22:00:00;tt2423;0,484;tt2423;0,247;tt2423;0,03;tt2423;0,303
2017-04-11,23:00:00;tt2424;0,144;tt2424;0,405;tt2424;0,17;tt2424;0,297
2017-04-12,00:00:00;tt2425;0,272;tt2425;0,271;tt2425;0,431;tt2425;0,043
2017-04-12,01:00:00;tt2426;0,089;tt2426;0,173;tt2426;0,086;tt2426;0,244
2017-04-12,02:00:00;tt2427;0,09;tt2427;0,312;tt2427;0,132;tt2427;0,162
2017-04-12,03:00:00;tt2428;0,441;tt2428;0,367;tt2428;0,188;tt2428;0,432
2017-04-12,04:00:00;tt2429;0,17;tt2429;0,227;tt2429;0,088;tt2429;0,132
2017-04-12,05:00:00;tt2430;0,188;tt2430;2,989;tt2430;0,329;tt2430;0,851
2017-04-12,06:00:00;tt2431;0,154;tt2431;0,248;tt2431;0,041;tt2431;0,208
2017-04-12,07:00:00;tt2432;0,277;tt2432;0,378;tt2432;0,164;tt2432;0,745
2017-04-12,08:00:00;tt2433;0,204;tt2433;0,037;tt2433;0,944;tt2433;1,362
2017-04-12,09:00:00;tt2434;0,182;tt2434;0,263;tt2434;0,108;tt2434;0,213
2017-04-12,10:00:00;tt2435;0,187;tt2435;0,501;tt2435;0,12;tt2435;0,842
2017-04-12,11:00:00;tt2436;1,256;tt2436;0,795;tt2436;0,663;tt2436;0,293
2017-04-12,12:00:00;tt2437;0,647;tt2437;0,035;tt2437;0,49;tt2437;0,552
2017-04-12,13:00:00;tt2438;0,309;tt2438;0,285;tt2438;0,643;tt2438;1,624
2017-04-12,14:00:00;tt2439;0,376;tt2439;1,283;tt2439;0,186;tt2439;0,271
2017-04-12,15:00:00;tt2440;0,078;tt2440;0,78;tt2440;0,277;tt2440;0,304
2017-04-12,16:00:00;tt2441;0,028;tt2441;0,591;tt2441;0,147;tt2441;0,575
2017-04-12,17:00:00;tt2442;0,306;tt2442;2,353;tt2442;0,448;tt2442;1,195
2017-04-12,18:00:00;tt2443;0,004;tt2443;0,124;tt2443;0,539;tt2443;0,309
2017-04-12,19:00:00;tt2444;0,432;tt2444;1,177;tt2444;1,202;tt2444;0,746
2017-04-12,20:00:00;tt2445;0,439;tt2445;0,249;tt2445;0,162;tt2445;0,268
2017-04-12,21:00:00;tt2446;0,098;tt2446;0,092;tt2446;0,66;tt2446;0,769
2017-04-12,22:00:00;tt2447;0,085;tt2447;0,098;tt2447;1,412;tt2447;0,104
2017-04-12,23:00:00;tt2448;0,053;tt2448;0,108;tt2448;0,588;tt2448;0,206
2017-04-13,00:00:00;tt2449;0,374;tt2449;0,159;tt2449;0,389;tt2449;0,233
2017-04-13,01:00:00;tt2450;0,112;tt2450;0,21;tt2450;0,142;tt2450;1,027
2017-04-13,02:00:00;tt2451;0,207;tt2451;1,151;tt2451;0,251;tt2451;0,112
2017-04-13,03:00:00;tt2452;0,103;tt2452;0,175;tt2452;0,085;tt2452;0,375
2017-04-13,04:00:00;tt2453;0,288;tt2453;0,273;tt2453;0,136;tt2453;0,277
2017-04-13,05:00:00;tt2454;0,085;tt2454;0,063;tt2454;0,217;tt2454;0,147
2017-04-13,06:00:00;tt2455;0,29;tt2455;0,801;tt2455;0,178;tt2455;0,256
2017-04-13,07:00:00;tt2456;0,737;tt2456;0,442;tt2456;0,289;tt2456;0,261
2017-04-13,08:00:00;tt2457;0,138;tt2457;1,028;tt2457;3,346;tt2457;0,963
2017-04-13,09:00:00;tt2458;0,094;tt2458;1,185;tt2458;0,571;tt2458;0,199
2017-04-13,10:00:00;tt2459;0,427;tt2459;0,239;tt2459;0,285;tt2459;0,464
2017-04-13,11:00:00;tt2460;0,987;tt2460;1,694;tt2460;0,301;tt2460;0,934
2017-04-13,12:00:00;tt2461;0,346;tt2461;0,292;tt2461;0,057;tt2461;0,084
2017-04-13,13:00:00;tt2462;0,257;tt2462;1,143;tt2462;0,834;tt2462;0,714
2017-04-13,14:00:00;tt2463;0,71;tt2463;2,24;tt2463;0,158;tt2463;1,065
2017-04-13,15:00:00;tt2464;1,789;tt2464;0,297;tt2464;0,246;tt2464;0,2
2017-04-13,16:00:00;tt2465;0,334;tt2465;2,385;tt2465;0,843;tt2465;0,637
2017-04-13,17:00:00;tt2466;0,321;tt2466;1,161;tt2466;0,016;tt2466;0,068
2017-04-13,18:00:00;tt2467;0,576;tt2467;0,697;tt2467;0,333;tt2467;0,642
2017-04-13,19:00:00;tt2468;0,933;tt2468;0,277;tt2468;0,369;tt2468;0,66
2017-04-13,20:00:00;tt2469;2,793;tt2469;1,377;tt2469;0,285;tt2469;0,391
2017-04-13,21:00:00;tt2470;0,677;tt2470;0,419;tt2470;0,063;tt2470;0,586
2017-04-13,22:00:00;tt2471;0,319;tt2471;0,256;tt2471;0,094;tt2471;0,117
2017-04-13,23:00:00;tt2472;0,582;tt2472;1,314;tt2472;0,181;tt2472;0,314
2017-04-14,00:00:00;tt2473;0,462;tt2473;0,165;tt2473;0,2;tt2473;0,396
2017-04-14,01:00:00;tt2474;0,704;tt2474;0,318;tt2474;0,179;tt2474;0,119
2017-04-14,02:00:00;tt2475;0,14;tt2475;0,186;tt2475;0,427;tt2475;0,15
2017-04-14,03:00:00;tt2476;0,428;tt2476;0,311;tt2476;0,308;tt2476;0,364
2017-04-14,04:00:00;tt2477;0,067;tt2477;0,146;tt2477;0,428;tt2477;0,514
2017-04-14,05:00:00;tt2478;0,701;tt2478;0,148;tt2478;0,41;tt2478;0,071
2017-04-14,06:00:00;tt2479;0,738;tt2479;0,068;tt2479;0,411;tt2479;1,124
2017-04-14,07:00:00;tt2480;0,342;tt2480;0,395;tt2480;0,082;tt2480;0,451
2017-04-14,08:00:00;tt2481;1,018;tt2481;2,362;tt2481;0,342;tt2481;0,331
2017-04-14,09:00:00;tt2482;0,887;tt2482;0,799;tt2482;0,233;tt2482;1,947
2017-04-14,10:00:00;tt2483;1,047;tt2483;0,184;tt2483;0,13;tt2483;2,879
2017-04-14,11:00:00;tt2484;0,15;tt2484;0,982;tt2484;0,019;tt2484;0,766
2017-04-14,12:00:00;tt2485;0,997;tt2485;0,145;tt2485;0,666;tt2485;0,413
2017-04-14,13:00:00;tt2486;0,137;tt2486;0,122;tt2486;0,824;tt2486;1,291
2017-04-14,14:00:00;tt2487;0,168;tt2487;0,12;tt2487;2,082;tt2487;1,341
2017-04-14,15:00:00;tt2488;0,17;tt2488;0,244;tt2488;0,837;tt2488;0,435
2017-04-14,16:00:00;tt2489;2,028;tt2489;0,4;tt2489;0,738;tt2489;0,188
2017-04-14,17:00:00;tt2490;1,149;tt2490;0,235;tt2490;0,895;tt2490;1,042
2017-04-14,18:00:00;tt2491;1,032;tt2491;0,728;tt2491;0,59;tt2491;0,232
2017-04-14,19:00:00;tt2492;0,256;tt2492;0,445;tt2492;0,278;tt2492;0,448
2017-04-14,20:00:00;tt2493;0,704;tt2493;0,523;tt2493;0,029;tt2493;1,719
2017-04-14,21:00:00;tt2494;0,278;tt2494;0,094;tt2494;0,09;tt2494;0,024
2017-04-14,22:00:00;tt2495;0,187;tt2495;0,187;tt2495;0,332;tt2495;0,073
2017-04-14,23:00:00;tt2496;0,395;tt2496;0,418;tt2496;1,556;tt2496;0,14
2017-04-15,00:00:00;tt2497;0,611;tt2497;0,153;tt2497;0,35;tt2497;0,15
2017-04-15,01:00:00;tt2498;0,138;tt2498;0,555;tt2498;0,007;tt2498;0,277
2017-04-15,02:00:00;tt2499;0,015;tt2499;0,358;tt2499;0,101;tt2499;0,207
2017-04-15,03:00:00;tt2500;0,157;tt2500;0,329;tt2500;0,15;tt2500;0,158
2017-04-15,04:00:00;tt2501;0,172;tt2501;0,212;tt2501;0,323;tt2501;0,192
2017-04-15,05:00:00;tt2502;0,113;tt2502;0,312;tt2502;0,034;tt2502;0,32
2017-04-15,06:00:00;tt2503;0,271;tt2503;1,611;tt2503;0,184;tt2503;0,185
2017-04-15,07:00:00;tt2504;0,251;tt2504;1,147;tt2504;0,107;tt2504;1,393
2017-04-15,08:00:00;tt2505;0,789;tt2505;1,124;tt2505;0,088;tt2505;0,834
2017-04-15,09:00:00;tt2506;0,312;tt2506;0,606;tt2506;1,432;tt2506;0,324
2017-04-15,10:00:00;tt2507;0,211;tt2507;0,237;tt2507;0,524;tt2507;0,268
2017-04-15,11:00:00;tt2508;0,084;tt2508;0,097;tt2508;0,443;tt2508;0,197
2017-04-15,12:00:00;tt2509;0,158;tt2509;2,01;tt2509;0,376;tt2509;1,027
2017-04-15,13:00:00;tt2510;0,317;tt2510;0,736;tt2510;0,05;tt2510;0,789
2017-04-15,14:00:00;tt2511;0,249;tt2511;0,153;tt2511;1,52;tt2511;0,384
2017-04-15,15:00:00;tt2512;1,401;tt2512;0,989;tt2512;0,519;tt2512;0,535
2017-04-15,16:00:00;tt2513;0,614;tt2513;2,529;tt2513;0,23;tt2513;0,741
2017-04-15,17:00:00;tt2514;0,353;tt2514;1,569;tt2514;0,787;tt2514;4,451
2017-04-15,18:00:00;tt2515;0,624;tt2515;1,745;tt2515;0,2;tt2515;0,759
2017-04-15,19:00:00;tt2516;0,123;tt2516;0,97;tt2516;0,726;tt2516;0,397
2017-04-15,20:00:00;tt2517;0,48;tt2517;0,382;tt2517;0,304;tt2517;0,355
2017-04-15,21:00:00;tt2518;1,284;tt2518;0,471;tt2518;0,351;tt2518;0,471
2017-04-15,22:00:00;tt2519;0,073;tt2519;0,204;tt2519;0,346;tt2519;0,443
2017-04-15,23:00:00;tt2520;0,117;tt2520;0,359;tt2520;0,085;tt2520;0,926
2017-04-16,00:00:00;tt2521;0,111;tt2521;0,596;tt2521;0,09;tt2521;0,098
2017-04-16,01:00:00;tt2522;0,174;tt2522;0,697;tt2522;0,037;tt2522;0,6
2017-04-16,02:00:00;tt2523;0,168;tt2523;0,625;tt2523;0,336;tt2523;0,321
2017-04-16,03:00:00;tt2524;0,302;tt2524;0,593;tt2524;0,573;tt2524;0,29
2017-04-16,04:00:00;tt2525;0,16;tt2525;0,596;tt2525;0,129;tt2525;0,224
2017-04-16,05:00:00;tt2526;0,07;tt2526;0,633;tt2526;0,157;tt2526;0,305
2017-04-16,06:00:00;tt2527;0,483;tt2527;1,056;tt2527;0,133;tt2527;0,193
2017-04-16,07:00:00;tt2528;0,56;tt2528;0,456;tt2528;0,247;tt2528;0,231
2017-04-16,08:00:00;tt2529;0,899;tt2529;0,208;tt2529;0,206;tt2529;1,576
2017-04-16,09:00:00;tt2530;0,578;tt2530;1,957;tt2530;0,037;tt2530;0,595
2017-04-16,10:00:00;tt2531;1,46;tt2531;0,738;tt2531;3,644;tt2531;0,115
2017-04-16,11:00:00;tt2532;0,271;tt2532;0,252;tt2532;1,096;tt2532;0,205
2017-04-16,12:00:00;tt2533;0,799;tt2533;0,131;tt2533;1,113;tt2533;0,563
2017-04-16,13:00:00;tt2534;0,035;tt2534;0,643;tt2534;0,325;tt2534;0,202
2017-04-16,14:00:00;tt2535;0,966;tt2535;0,21;tt2535;0,324;tt2535;0,506
2017-04-16,15:00:00;tt2536;0,437;tt2536;1,332;tt2536;0,192;tt2536;0,877
2017-04-16,16:00:00;tt2537;0,929;tt2537;1,545;tt2537;0,108;tt2537;0,639
2017-04-16,17:00:00;tt2538;0,117;tt2538;0,268;tt2538;1,09;tt2538;0,054
2017-04-16,18:00:00;tt2539;0,383;tt2539;1,392;tt2539;0,437;tt2539;3,046
2017-04-16,19:00:00;tt2540;0,116;tt2540;0,489;tt2540;0,93;tt2540;0,429
2017-04-16,20:00:00;tt2541;0,628;tt2541;0,214;tt2541;0,261;tt2541;0,589
2017-04-16,21:00:00;tt2542;0,239;tt2542;0,234;tt2542;0,589;tt2542;0,14
2017-04-16,22:00:00;tt2543;0,09;tt2543;0,135;tt2543;0,124;tt2543;0,237
2017-04-16,23:00:00;tt2544;0,045;tt2544;0,442;tt2544;0,031;tt2544;0,322
2017-04-17,00:00:00;tt2545;0,106;tt2545;0,08;tt2545;0,158;tt2545;1,053
2017-04-17,01:00:00;tt2546;0,464;tt2546;0,311;tt2546;0,256;tt2546;1,856
2017-04-17,02:00:00;tt2547;0,191;tt2547;0,218;tt2547;0,046;tt2547;0,141
2017-04-17,03:00:00;tt2548;0,398;tt2548;0,249;tt2548;0,086;tt2548;0,402
2017-04-17,04:00:00;tt2549;0,119;tt2549;0,113;tt2549;0,34;tt2549;0,149
2017-04-17,05:00:00;tt2550;0,248;tt2550;0,165;tt2550;0,101;tt2550;0,081
2017-04-17,06:00:00;tt2551;0,797;tt2551;0,2;tt2551;0,387;tt2551;0,195
2017-04-17,07:00:00;tt2552;0,148;tt2552;0,226;tt2552;0,632;tt2552;0,273
2017-04-17,08:00:00;tt2553;0,407;tt2553;0,199;tt2553;0,161;tt2553;0,2
2017-04-17,09:00:00;tt2554;0,551;tt2554;0,163;tt2554;1,098;tt2554;1,127
2017-04-17,10:00:00;tt2555;0,852;tt2555;1,029;tt2555;0,254;tt2555;1,033
2017-04-17,11:00:00;tt2556;1,372;tt2556;1,872;tt2556;0,45;tt2556;0,693
2017-04-17,12:00:00;tt2557;0,196;tt2557;0,066;tt2557;0,36;tt2557;0,958
2017-04-17,13:00:00;tt2558;0,32;tt2558;0,303;tt2558;0,431;tt2558;0,359
2017-04-17,14:00:00;tt2559;0,212;tt2559;0,527;tt2559;1,156;tt2559;0,241
2017-04-17,15:00:00;tt2560;0,545;tt2560;0,87;tt2560;0,244;tt2560;0,34
2017-04-17,16:00:00;tt2561;0,209;tt2561;2,818;tt2561;1,042;tt2561;0,948
2017-04-17,17:00:00;tt2562;1,533;tt2562;0,611;tt2562;0,607;tt2562;0,234
2017-04-17,18:00:00;tt2563;0,377;tt2563;0,796;tt2563;0,121;tt2563;0,306
2017-04-17,19:00:00;tt2564;0,21;tt2564;0,272;tt2564;0,832;tt2564;0,754
2017-04-17,20:00:00;tt2565;0,124;tt2565;0,647;tt2565;0,275;tt2565;0,301
2017-04-17,21:00:00;tt2566;0,779;tt2566;0,179;tt2566;0,083;tt2566;0,108
2017-04-17,22:00:00;tt2567;0,175;tt2567;0,239;tt2567;0,081;tt2567;0,229
2017-04-17,23:00:00;tt2568;0,653;tt2568;0,26;tt2568;0,239;tt2568;1,055
2017-04-18,00:00:00;tt2569;0,072;tt2569;0,187;tt2569;0,105;tt2569;0,114
2017-04-18,01:00:00;tt2570;0,208;tt2570;0,139;tt2570;1,167;tt2570;0,162
2017-04-18,02:00:00;tt2571;0,082;tt2571;0,07;tt2571;0,519;tt2571;0,433
2017-04-18,03:00:00;tt2572;0,424;tt2572;0,549;tt2572;0,171;tt2572;0,131
2017-04-18,04:00:00;tt2573;0,887;tt2573;0,189;tt2573;0,04;tt2573;0,135
2017-04-18,05:00:00;tt2574;0,21;tt2574;1,355;tt2574;0,233;tt2574;1,015
2017-04-18,06:00:00;tt2575;0,099;tt2575;0,258;tt2575;0,129;tt2575;0,216
2017-04-18,07:00:00;tt2576;0,288;tt2576;1,226;tt2576;1,25;tt2576;0,406
2017-04-18,08:00:00;tt2577;1,096;tt2577;0,381;tt2577;0,289;tt2577;3,641
2017-04-18,09:00:00;tt2578;0,049;tt2578;0,641;tt2578;0,275;tt2578;0,149
2017-04-18,10:00:00;tt2579;0,176;tt2579;0,098;tt2579;0,179;tt2579;0,049
2017-04-18,11:00:00;tt2580;0,209;tt2580;0,233;tt2580;0,168;tt2580;0,181
2017-04-18,12:00:00;tt2581;0,245;tt2581;1,711;tt2581;0,729;tt2581;0,355
2017-04-18,13:00:00;tt2582;0,385;tt2582;0,466;tt2582;0,474;tt2582;0,51
2017-04-18,14:00:00;tt2583;1,004;tt2583;0,936;tt2583;0,094;tt2583;0,751
2017-04-18,15:00:00;tt2584;2,235;tt2584;0,461;tt2584;1,497;tt2584;0,582
2017-04-18,16:00:00;tt2585;1,811;tt2585;0,193;tt2585;0,322;tt2585;3,995
2017-04-18,17:00:00;tt2586;0,263;tt2586;0,343;tt2586;0,653;tt2586;0,406
2017-04-18,18:00:00;tt2587;0,764;tt2587;0,308;tt2587;0,999;tt2587;0,315
2017-04-18,19:00:00;tt2588;0,205;tt2588;0,424;tt2588;1,189;tt2588;0,315
2017-04-18,20:00:00;tt2589;0,848;tt2589;0,274;tt2589;0,084;tt2589;0,682
2017-04-18,21:00:00;tt2590;0,181;tt2590;0,3;tt2590;0,267;tt2590;0,483
2017-04-18,22:00:00;tt2591;0,805;tt2591;0,149;tt2591;0,084;tt2591;0,131
2017-04-18,23:00:00;tt2592;0,057;tt2592;0,204;tt2592;0,177;tt2592;0,519
2017-04-19,00:00:00;tt2593;0,042;tt2593;0,828;tt2593;0,086;tt2593;0,242
2017-04-19,01:00:00;tt2594;0,233;tt2594;0,186;tt2594;0,186;tt2594;0,142
2017-04-19,02:00:00;tt2595;0,15;tt2595;0,146;tt2595;0,264;tt2595;0,123
2017-04-19,03:00:00;tt2596;0,313;tt2596;0,633;tt2596;0,143;tt2596;0,176
2017-04-19,04:00:00;tt2597;0,246;tt2597;0,252;tt2597;0,212;tt2597;0,085
2017-04-19,05:00:00;tt2598;0,28;tt2598;1,787;tt2598;0,873;tt2598;0,408
2017-04-19,06:00:00;tt2599;0,319;tt2599;0,128;tt2599;0,031;tt2599;1,305
2017-04-19,07:00:00;tt2600;0,417;tt2600;0,178;tt2600;0,459;tt2600;0,157
2017-04-19,08:00:00;tt2601;0,208;tt2601;3,698;tt2601;0,148;tt2601;1,948
2017-04-19,09:00:00;tt2602;0,201;tt2602;2,12;tt2602;0,496;tt2602;0,493
2017-04-19,10:00:00;tt2603;0,169;tt2603;0,125;tt2603;0,337;tt2603;0,363
2017-04-19,11:00:00;tt2604;2,126;tt2604;0,333;tt2604;1,332;tt2604;1,414
2017-04-19,12:00:00;tt2605;0,115;tt2605;0,129;tt2605;1,036;tt2605;0,312
2017-04-19,13:00:00;tt2606;0,102;tt2606;0,271;tt2606;0,351;tt2606;0,192
2017-04-19,14:00:00;tt2607;0,384;tt2607;0,216;tt2607;0,419;tt2607;0,632
2017-04-19,15:00:00;tt2608;0,216;tt2608;0,348;tt2608;0,488;tt2608;1,309
2017-04-19,16:00:00;tt2609;1,595;tt2609;3,151;tt2609;1,687;tt2609;0,171
2017-04-19,17:00:00;tt2610;1,083;tt2610;0,765;tt2610;0,41;tt2610;0,822
2017-04-19,18:00:00;tt2611;0,518;tt2611;0,208;tt2611;0,127;tt2611;1,446
2017-04-19,19:00:00;tt2612;0,479;tt2612;1,705;tt2612;0,208;tt2612;0,436
2017-04-19,20:00:00;tt2613;0,461;tt2613;0,818;tt2613;0,183;tt2613;0,317
2017-04-19,21:00:00;tt2614;0,253;tt2614;0,204;tt2614;0,216;tt2614;0,448
2017-04-19,22:00:00;tt2615;0,353;tt2615;0,433;tt2615;0,072;tt2615;0,181
2017-04-19,23:00:00;tt2616;0,22;tt2616;0,268;tt2616;0,084;tt2616;1,114
2017-04-20,00:00:00;tt2617;0,031;tt2617;0,2;tt2617;0,241;tt2617;0,192
2017-04-20,01:00:00;tt2618;0,262;tt2618;0,3;tt2618;0,11;tt2618;0,215
2017-04-20,02:00:00;tt2619;0,323;tt2619;0,419;tt2619;0,137;tt2619;0,243
2017-04-20,03:00:00;tt2620;0,158;tt2620;0,301;tt2620;0,256;tt2620;0,078
2017-04-20,04:00:00;tt2621;0,431;tt2621;0,318;tt2621;0,097;tt2621;0,667
2017-04-20,05:00:00;tt2622;0,16;tt2622;0,23;tt2622;0,147;tt2622;1,064
2017-04-20,06:00:00;tt2623;0,094;tt2623;0,064;tt2623;0,103;tt2623;0,095
2017-04-20,07:00:00;tt2624;0,088;tt2624;0,33;tt2624;0,112;tt2624;0,323
2017-04-20,08:00:00;tt2625;0,177;tt2625;0,215;tt2625;0,128;tt2625;0,458
2017-04-20,09:00:00;tt2626;0,04;tt2626;0,315;tt2626;0,13;tt2626;0,454
2017-04-20,10:00:00;tt2627;0,575;tt2627;0,88;tt2627;0,06;tt2627;0,376
2017-04-20,11:00:00;tt2628;0,251;tt2628;0,188;tt2628;0,657;tt2628;0,912
2017-04-20,12:00:00;tt2629;1,133;tt2629;0,168;tt2629;0,877;tt2629;0,738
2017-04-20,13:00:00;tt2630;0,102;tt2630;0,301;tt2630;0,226;tt2630;0,106
2017-04-20,14:00:00;tt2631;0,074;tt2631;0,313;tt2631;0,149;tt2631;1,161
2017-04-20,15:00:00;tt2632;0,779;tt2632;2,116;tt2632;0,687;tt2632;0,434
2017-04-20,16:00:00;tt2633;0,739;tt2633;0,415;tt2633;0,139;tt2633;0,216
2017-04-20,17:00:00;tt2634;0,565;tt2634;0,812;tt2634;0,29;tt2634;0,257
2017-04-20,18:00:00;tt2635;1,552;tt2635;0,439;tt2635;0,215;tt2635;0,3
2017-04-20,19:00:00;tt2636;0,346;tt2636;0,601;tt2636;0,117;tt2636;2,175
2017-04-20,20:00:00;tt2637;0,908;tt2637;0,53;tt2637;0,393;tt2637;0,249
2017-04-20,21:00:00;tt2638;0,356;tt2638;0,268;tt2638;0,43;tt2638;0,309
2017-04-20,22:00:00;tt2639;0,447;tt2639;0,089;tt2639;0,088;tt2639;0,13
2017-04-20,23:00:00;tt2640;0,079;tt2640;0,259;tt2640;0,139;tt2640;0,595
2017-04-21,00:00:00;tt2641;0,21;tt2641;0,171;tt2641;0,05;tt2641;0,196
2017-04-21,01:00:00;tt2642;0,092;tt2642;0,091;tt2642;0,095;tt2642;0,143
2017-04-21,02:00:00;tt2643;0,664;tt2643;0,125;tt2643;0,597;tt2643;0,589
2017-04-21,03:00:00;tt2644;0,312;tt2644;0,268;tt2644;0,609;tt2644;0,218
2017-04-21,04:00:00;tt2645;0,13;tt2645;0,157;tt2645;1,423;tt2645;0,319
2017-04-21,05:00:00;tt2646;0,655;tt2646;0,326;tt2646;0,252;tt2646;0,153
2017-04-21,06:00:00;tt2647;0,35;tt2647;0,116;tt2647;1,384;tt2647;0,957
2017-04-21,07:00:00;tt2648;0,283;tt2648;0,878;tt2648;0,149;tt2648;0,81
2017-04-21,08:00:00;tt2649;0,478;tt2649;0,579;tt2649;0,396;tt2649;1,133
